date,date_totalizacao,cand,votos,porcentagem_votos,secoes_totalizadas,porcentagem_secoes_totalizadas,eleitores,porcentagem_eleitores
2022-10-30 17:33:21,2022-10-30 16:32:26,Lula,185337,37.04,2031,26.54,647617,26.22
2022-10-30 17:34:32,2022-10-30 16:33:32,Bolsonaro,338812,63.14,2181,28.50,695185,28.15
2022-10-30 17:34:32,2022-10-30 16:33:32,Lula,197805,36.86,2181,28.50,695185,28.15
2022-10-30 17:35:44,2022-10-30 16:34:30,Bolsonaro,354709,63.28,2277,29.76,726165,29.40
2022-10-30 17:35:44,2022-10-30 16:34:30,Lula,205850,36.72,2277,29.76,726165,29.40
2022-10-30 17:36:53,2022-10-30 16:35:39,Lula,215092,36.66,2385,31.17,760226,30.78
2022-10-30 17:36:53,2022-10-30 16:35:39,Bolsonaro,371615,63.34,2385,31.17,760226,30.78
2022-10-30 17:38:00,2022-10-30 16:36:40,Lula,222918,36.57,2473,32.32,789702,31.97
2022-10-30 17:38:00,2022-10-30 16:36:40,Bolsonaro,386580,63.43,2473,32.32,789702,31.97
2022-10-30 17:39:11,2022-10-30 16:37:40,Bolsonaro,399683,63.62,2545,33.26,813905,32.95
2022-10-30 17:39:11,2022-10-30 16:37:40,Lula,228549,36.38,2545,33.26,813905,32.95
2022-10-30 17:40:15,2022-10-30 16:38:41,Bolsonaro,409317,63.6,2609,34.10,834199,33.78
2022-10-30 17:40:15,2022-10-30 16:38:41,Lula,234223,36.4,2609,34.10,834199,33.78
2022-10-30 17:41:27,2022-10-30 16:40:52,Bolsonaro,431980,63.68,2750,35.94,879884,35.63
2022-10-30 17:41:27,2022-10-30 16:40:52,Lula,246424,36.32,2750,35.94,879884,35.63
2022-10-30 17:42:34,2022-10-30 16:41:55,Bolsonaro,445792,63.84,2827,36.94,906020,36.68
2022-10-30 17:42:34,2022-10-30 16:41:55,Lula,252457,36.16,2827,36.94,906020,36.68
2022-10-30 17:43:46,2022-10-30 16:43:05,Bolsonaro,461838,63.95,2925,38.23,938009,37.98
2022-10-30 17:43:46,2022-10-30 16:43:05,Lula,260342,36.05,2925,38.23,938009,37.98
2022-10-30 17:44:57,2022-10-30 16:44:04,Bolsonaro,485747,64.21,3058,39.96,983260,39.81
2022-10-30 17:44:57,2022-10-30 16:44:04,Lula,270702,35.79,3058,39.96,983260,39.81
2022-10-30 17:46:06,2022-10-30 16:45:14,Bolsonaro,502648,64.32,3156,41.24,1016443,41.15
2022-10-30 17:46:06,2022-10-30 16:45:14,Lula,278777,35.68,3156,41.24,1016443,41.15
2022-10-30 17:47:25,2022-10-30 16:47:16,Lula,290007,35.61,3288,42.97,1059516,42.90
2022-10-30 17:47:25,2022-10-30 16:47:16,Bolsonaro,524478,64.39,3288,42.97,1059516,42.90
2022-10-30 17:48:53,2022-10-30 16:47:16,Bolsonaro,524478,64.39,3288,42.97,1059516,42.90
2022-10-30 17:48:53,2022-10-30 16:47:16,Lula,290007,35.61,3288,42.97,1059516,42.90
2022-10-30 17:50:07,2022-10-30 16:49:31,Bolsonaro,554399,64.39,3475,45.41,1121449,45.41
2022-10-30 17:50:07,2022-10-30 16:49:31,Lula,306566,35.61,3475,45.41,1121449,45.41
2022-10-30 17:51:20,2022-10-30 16:50:36,Bolsonaro,577198,64.62,3603,47.09,1164355,47.14
2022-10-30 17:51:20,2022-10-30 16:50:36,Lula,316083,35.38,3603,47.09,1164355,47.14
2022-10-30 17:52:36,2022-10-30 16:51:39,Bolsonaro,588892,64.69,3676,48.04,1187337,48.07
2022-10-30 17:52:36,2022-10-30 16:51:39,Lula,321451,35.31,3676,48.04,1187337,48.07
2022-10-30 17:53:53,2022-10-30 16:52:48,Bolsonaro,600962,64.66,3752,49.03,1212851,49.11
2022-10-30 17:53:53,2022-10-30 16:52:48,Lula,328517,35.34,3752,49.03,1212851,49.11
2022-10-30 17:55:17,2022-10-30 16:54:44,Bolsonaro,622805,64.72,3887,50.80,1256411,50.87
2022-10-30 17:55:17,2022-10-30 16:54:44,Lula,339471,35.28,3887,50.80,1256411,50.87
2022-10-30 17:56:34,2022-10-30 16:55:49,Lula,345565,35.3,3956,51.70,1278824,51.78
2022-10-30 17:56:34,2022-10-30 16:55:49,Bolsonaro,633304,64.7,3956,51.70,1278824,51.78
2022-10-30 17:58:02,2022-10-30 16:56:57,Bolsonaro,642579,64.75,4009,52.39,1296959,52.51
2022-10-30 17:58:02,2022-10-30 16:56:57,Lula,349816,35.25,4009,52.39,1296959,52.51
2022-10-30 17:59:14,2022-10-30 16:57:57,Bolsonaro,657225,64.76,4104,53.63,1327361,53.74
2022-10-30 17:59:14,2022-10-30 16:57:57,Lula,357666,35.24,4104,53.63,1327361,53.74
2022-10-30 18:00:34,2022-10-30 17:00:02,Bolsonaro,685398,64.77,4276,55.88,1384841,56.07
2022-10-30 18:00:34,2022-10-30 17:00:02,Lula,372830,35.23,4276,55.88,1384841,56.07
2022-10-30 18:02:01,2022-10-30 17:01:05,Bolsonaro,694029,64.75,4326,56.53,1403003,56.81
2022-10-30 18:02:01,2022-10-30 17:01:05,Lula,377873,35.25,4326,56.53,1403003,56.81
2022-10-30 18:03:24,2022-10-30 17:02:15,Bolsonaro,709068,64.79,4417,57.72,1433249,58.03
2022-10-30 18:03:24,2022-10-30 17:02:15,Lula,385362,35.21,4417,57.72,1433249,58.03
2022-10-30 18:04:34,2022-10-30 17:03:20,Bolsonaro,720316,64.82,4487,58.64,1455447,58.93
2022-10-30 18:04:34,2022-10-30 17:03:20,Lula,390899,35.18,4487,58.64,1455447,58.93
2022-10-30 18:05:44,2022-10-30 17:04:22,Lula,397459,35.23,4557,59.55,1478177,59.85
2022-10-30 18:05:44,2022-10-30 17:04:22,Bolsonaro,730736,64.77,4557,59.55,1478177,59.85
2022-10-30 18:07:04,2022-10-30 17:06:25,Bolsonaro,748424,64.79,4661,60.91,1513119,61.26
2022-10-30 18:07:04,2022-10-30 17:06:25,Lula,406668,35.21,4661,60.91,1513119,61.26
2022-10-30 18:08:21,2022-10-30 17:07:33,Bolsonaro,756453,64.79,4716,61.63,1529812,61.94
2022-10-30 18:08:21,2022-10-30 17:07:33,Lula,411158,35.21,4716,61.63,1529812,61.94
2022-10-30 18:09:40,2022-10-30 17:08:41,Bolsonaro,767368,64.83,4778,62.44,1551030,62.80
2022-10-30 18:09:40,2022-10-30 17:08:41,Lula,416382,35.17,4778,62.44,1551030,62.80
2022-10-30 18:10:59,2022-10-30 17:09:46,Bolsonaro,775103,64.84,4824,63.04,1566566,63.43
2022-10-30 18:10:59,2022-10-30 17:09:46,Lula,420376,35.16,4824,63.04,1566566,63.43
2022-10-30 18:12:23,2022-10-30 17:10:51,Bolsonaro,781686,64.86,4863,63.55,1579731,63.96
2022-10-30 18:12:23,2022-10-30 17:10:51,Lula,423559,35.14,4863,63.55,1579731,63.96
2022-10-30 18:13:34,2022-10-30 17:13:02,Bolsonaro,801695,64.89,4992,65.24,1620258,65.60
2022-10-30 18:13:34,2022-10-30 17:13:02,Lula,433719,35.11,4992,65.24,1620258,65.60
2022-10-30 18:14:54,2022-10-30 17:14:08,Bolsonaro,808304,64.88,5039,65.85,1634298,66.17
2022-10-30 18:14:54,2022-10-30 17:14:08,Lula,437452,35.12,5039,65.85,1634298,66.17
2022-10-30 18:16:15,2022-10-30 17:15:12,Lula,443080,35.03,5118,66.88,1659947,67.21
2022-10-30 18:16:15,2022-10-30 17:15:12,Bolsonaro,821775,64.97,5118,66.88,1659947,67.21
2022-10-30 18:17:32,2022-10-30 17:16:14,Bolsonaro,831881,65.04,5176,67.64,1678596,67.96
2022-10-30 18:17:32,2022-10-30 17:16:14,Lula,447117,34.96,5176,67.64,1678596,67.96
2022-10-30 18:19:06,2022-10-30 17:18:29,Bolsonaro,851953,65.08,5305,69.33,1718925,69.60
2022-10-30 18:19:06,2022-10-30 17:18:29,Lula,457226,34.92,5305,69.33,1718925,69.60
2022-10-30 18:20:28,2022-10-30 17:19:29,Bolsonaro,867341,65.06,5397,70.53,1750857,70.89
2022-10-30 18:20:28,2022-10-30 17:19:29,Lula,465714,34.94,5397,70.53,1750857,70.89
2022-10-30 18:21:47,2022-10-30 17:20:36,Bolsonaro,877010,65.1,5457,71.31,1769465,71.64
2022-10-30 18:21:47,2022-10-30 17:20:36,Lula,470142,34.9,5457,71.31,1769465,71.64
2022-10-30 18:23:16,2022-10-30 17:21:43,Bolsonaro,886127,65.14,5509,71.99,1787487,72.37
2022-10-30 18:23:16,2022-10-30 17:21:43,Lula,474282,34.86,5509,71.99,1787487,72.37
2022-10-30 18:24:40,2022-10-30 17:23:50,Bolsonaro,895680,65.13,5570,72.79,1807195,73.17
2022-10-30 18:24:40,2022-10-30 17:23:50,Lula,479496,34.87,5570,72.79,1807195,73.17
2022-10-30 18:26:07,2022-10-30 17:25:00,Lula,483704,34.82,5627,73.54,1825854,73.93
2022-10-30 18:26:07,2022-10-30 17:25:00,Bolsonaro,905409,65.18,5627,73.54,1825854,73.93
2022-10-30 18:27:34,2022-10-30 17:27:10,Lula,497252,34.9,5777,75.50,1873048,75.84
2022-10-30 18:27:34,2022-10-30 17:27:10,Bolsonaro,927540,65.1,5777,75.50,1873048,75.84
2022-10-30 18:28:57,2022-10-30 17:28:17,Bolsonaro,933875,65.1,5819,76.05,1886211,76.37
2022-10-30 18:28:57,2022-10-30 17:28:17,Lula,500562,34.9,5819,76.05,1886211,76.37
2022-10-30 18:30:19,2022-10-30 17:29:22,Bolsonaro,942863,65.1,5878,76.82,1905113,77.14
2022-10-30 18:30:19,2022-10-30 17:29:22,Lula,505544,34.9,5878,76.82,1905113,77.14
2022-10-30 18:31:48,2022-10-30 17:30:32,Bolsonaro,956629,65.08,5965,77.95,1933408,78.28
2022-10-30 18:31:48,2022-10-30 17:30:32,Lula,513199,34.92,5965,77.95,1933408,78.28
2022-10-30 18:33:12,2022-10-30 17:32:49,Bolsonaro,975296,65.1,6084,79.51,1971222,79.81
2022-10-30 18:33:12,2022-10-30 17:32:49,Lula,522937,34.9,6084,79.51,1971222,79.81
2022-10-30 18:34:33,2022-10-30 17:33:45,Bolsonaro,982750,65.12,6129,80.10,1985203,80.38
2022-10-30 18:34:33,2022-10-30 17:33:45,Lula,526276,34.88,6129,80.10,1985203,80.38
2022-10-30 18:35:52,2022-10-30 17:34:56,Bolsonaro,994310,65.2,6193,80.93,2006340,81.24
2022-10-30 18:35:52,2022-10-30 17:34:56,Lula,530807,34.8,6193,80.93,2006340,81.24
2022-10-30 18:37:22,2022-10-30 17:36:02,Bolsonaro,1002413,65.17,6250,81.68,2023995,81.95
2022-10-30 18:37:22,2022-10-30 17:36:02,Lula,535671,34.83,6250,81.68,2023995,81.95
2022-10-30 18:38:51,2022-10-30 17:37:08,Lula,539963,34.86,6300,82.33,2038661,82.54
2022-10-30 18:38:51,2022-10-30 17:37:08,Bolsonaro,1009169,65.14,6300,82.33,2038661,82.54
2022-10-30 18:40:16,2022-10-30 17:39:12,Bolsonaro,1024817,65.07,6408,83.74,2073721,83.96
2022-10-30 18:40:16,2022-10-30 17:39:12,Lula,550235,34.93,6408,83.74,2073721,83.96
2022-10-30 18:41:47,2022-10-30 17:40:14,Bolsonaro,1029031,65.08,6433,84.07,2081831,84.29
2022-10-30 18:41:47,2022-10-30 17:40:14,Lula,552245,34.92,6433,84.07,2081831,84.29
2022-10-30 18:43:09,2022-10-30 17:42:29,Bolsonaro,1038139,65.06,6498,84.92,2101001,85.07
2022-10-30 18:43:09,2022-10-30 17:42:29,Lula,557464,34.94,6498,84.92,2101001,85.07
2022-10-30 18:44:27,2022-10-30 17:43:38,Bolsonaro,1041977,65.04,6524,85.26,2109632,85.42
2022-10-30 18:44:27,2022-10-30 17:43:38,Lula,559963,34.96,6524,85.26,2109632,85.42
2022-10-30 18:45:50,2022-10-30 17:44:40,Bolsonaro,1045775,65.03,6548,85.57,2117815,85.75
2022-10-30 18:45:50,2022-10-30 17:44:40,Lula,562256,34.97,6548,85.57,2117815,85.75
2022-10-30 18:47:05,2022-10-30 17:45:52,Bolsonaro,1052771,65.04,6591,86.13,2132153,86.33
2022-10-30 18:47:05,2022-10-30 17:45:52,Lula,565817,34.96,6591,86.13,2132153,86.33
2022-10-30 18:48:31,2022-10-30 17:48:03,Bolsonaro,1066935,65.01,6685,87.36,2162539,87.56
2022-10-30 18:48:31,2022-10-30 17:48:03,Lula,574180,34.99,6685,87.36,2162539,87.56
2022-10-30 18:51:45,2022-10-30 17:50:15,Lula,580711,34.97,6769,88.46,2189204,88.64
2022-10-30 18:51:45,2022-10-30 17:50:15,Bolsonaro,1080088,65.03,6769,88.46,2189204,88.64
2022-10-30 18:53:20,2022-10-30 17:52:29,Bolsonaro,1095213,65.06,6863,89.69,2219700,89.87
2022-10-30 18:53:20,2022-10-30 17:52:29,Lula,588132,34.94,6863,89.69,2219700,89.87
2022-10-30 18:54:45,2022-10-30 17:53:39,Bolsonaro,1101145,65.08,6900,90.17,2231567,90.35
2022-10-30 18:54:45,2022-10-30 17:53:39,Lula,590758,34.92,6900,90.17,2231567,90.35
2022-10-30 18:56:18,2022-10-30 17:54:46,Bolsonaro,1108256,65.11,6942,90.72,2245354,90.91
2022-10-30 18:56:18,2022-10-30 17:54:46,Lula,593879,34.89,6942,90.72,2245354,90.91
2022-10-30 18:57:53,2022-10-30 17:56:58,Bolsonaro,1117274,65.1,7006,91.56,2264109,91.67
2022-10-30 18:57:53,2022-10-30 17:56:58,Lula,598929,34.9,7006,91.56,2264109,91.67
2022-10-30 18:59:19,2022-10-30 17:58:00,Bolsonaro,1125054,65.11,7053,92.17,2279625,92.30
2022-10-30 18:59:19,2022-10-30 17:58:00,Lula,602919,34.89,7053,92.17,2279625,92.30
2022-10-30 19:00:57,2022-10-30 18:00:14,Bolsonaro,1136562,65.11,7125,93.11,2303267,93.26
2022-10-30 19:00:57,2022-10-30 18:00:14,Lula,609100,34.89,7125,93.11,2303267,93.26
2022-10-30 19:02:21,2022-10-30 18:01:18,Bolsonaro,1139069,65.1,7144,93.36,2308682,93.48
2022-10-30 19:02:21,2022-10-30 18:01:18,Lula,610627,34.9,7144,93.36,2308682,93.48
2022-10-30 19:03:45,2022-10-30 18:02:26,Lula,614005,34.9,7181,93.84,2321287,93.99
2022-10-30 19:03:45,2022-10-30 18:02:26,Bolsonaro,1145112,65.1,7181,93.84,2321287,93.99
2022-10-30 19:05:08,2022-10-30 18:03:34,Bolsonaro,1150208,65.1,7211,94.24,2331661,94.41
2022-10-30 19:05:08,2022-10-30 18:03:34,Lula,616618,34.9,7211,94.24,2331661,94.41
2022-10-30 19:06:32,2022-10-30 18:05:45,Bolsonaro,1159048,65.1,7265,94.94,2349706,95.14
2022-10-30 19:06:32,2022-10-30 18:05:45,Lula,621436,34.9,7265,94.94,2349706,95.14
2022-10-30 19:08:00,2022-10-30 18:06:53,Bolsonaro,1164637,65.09,7299,95.39,2361240,95.60
2022-10-30 19:08:00,2022-10-30 18:06:53,Lula,624522,34.91,7299,95.39,2361240,95.60
2022-10-30 19:09:24,2022-10-30 18:07:58,Bolsonaro,1166024,65.09,7308,95.50,2364164,95.72
2022-10-30 19:09:24,2022-10-30 18:07:58,Lula,625345,34.91,7308,95.50,2364164,95.72
2022-10-30 19:11:01,2022-10-30 18:10:12,Bolsonaro,1173902,65.08,7360,96.18,2380849,96.40
2022-10-30 19:11:01,2022-10-30 18:10:12,Lula,629782,34.92,7360,96.18,2380849,96.40
2022-10-30 19:12:48,2022-10-30 18:11:17,Bolsonaro,1174626,65.08,7367,96.28,2382576,96.47
2022-10-30 19:12:48,2022-10-30 18:11:17,Lula,630320,34.92,7367,96.28,2382576,96.47
2022-10-30 19:14:28,2022-10-30 18:13:33,Lula,632569,34.92,7398,96.68,2391684,96.84
2022-10-30 19:14:28,2022-10-30 18:13:33,Bolsonaro,1179087,65.08,7398,96.68,2391684,96.84
2022-10-30 19:16:07,2022-10-30 18:15:45,Bolsonaro,1183927,65.07,7431,97.11,2402155,97.26
2022-10-30 19:16:07,2022-10-30 18:15:45,Lula,635448,34.93,7431,97.11,2402155,97.26
2022-10-30 19:17:48,2022-10-30 18:16:46,Bolsonaro,1185061,65.08,7438,97.20,2404412,97.35
2022-10-30 19:17:48,2022-10-30 18:16:46,Lula,635981,34.92,7438,97.20,2404412,97.35
2022-10-30 19:19:31,2022-10-30 18:17:58,Bolsonaro,1186717,65.07,7450,97.36,2408297,97.51
2022-10-30 19:19:31,2022-10-30 18:17:58,Lula,637158,34.93,7450,97.36,2408297,97.51
2022-10-30 19:21:05,2022-10-30 18:20:08,Bolsonaro,1189210,65.07,7466,97.57,2413174,97.71
2022-10-30 19:21:05,2022-10-30 18:20:08,Lula,638429,34.93,7466,97.57,2413174,97.71
2022-10-30 19:22:36,2022-10-30 18:21:12,Bolsonaro,1190671,65.07,7475,97.69,2416009,97.82
2022-10-30 19:22:36,2022-10-30 18:21:12,Lula,639057,34.93,7475,97.69,2416009,97.82
2022-10-30 19:24:15,2022-10-30 18:23:30,Bolsonaro,1193178,65.06,7494,97.94,2421941,98.06
2022-10-30 19:24:15,2022-10-30 18:23:30,Lula,640895,34.94,7494,97.94,2421941,98.06
2022-10-30 19:26:00,2022-10-30 18:25:43,Bolsonaro,1196614,65.05,7520,98.27,2429405,98.36
2022-10-30 19:26:00,2022-10-30 18:25:43,Lula,642957,34.95,7520,98.27,2429405,98.36
2022-10-30 19:27:48,2022-10-30 18:26:48,Bolsonaro,1198224,65.05,7531,98.42,2432658,98.50
2022-10-30 19:27:48,2022-10-30 18:26:48,Lula,643741,34.95,7531,98.42,2432658,98.50
